"date","open","high","low","close","adjClose","volume","unadjustedVolume","change","changePercent","vwap","label","changeOverTime"
"2018-08-22","214.1","216.36","213.84","215.05","211.76","19018100","19018100","-0.95","-0.444","215.08333","August 22, 18","-0.00444"
"2018-08-23","214.65","217.05","214.6","215.49","212.2","18883200","18883200","-0.84","-0.391","215.71333","August 23, 18","-0.00391"
"2018-08-24","216.6","216.9","215.11","216.16","212.86","18476400","18476400","0.44","0.203","216.05667","August 24, 18","0.00203"
"2018-08-27","217.15","218.74","216.33","217.94","214.61","20525100","20525100","-0.79","-0.364","217.67","August 27, 18","-0.00364"
"2018-08-28","219.01","220.54","218.92","219.7","216.34","22776800","22776800","-0.69","-0.315","219.72","August 28, 18","-0.00315"
"2018-08-29","220.15","223.49","219.41","222.98","219.57","27254800","27254800","-2.83","-1.285","221.96","August 29, 18","-0.01285"
"2018-08-30","223.25","228.26","222.4","225.03","221.59","48793800","48793800","-1.78","-0.797","225.23","August 30, 18","-0.00797"
"2018-08-31","226.51","228.87","226.0","227.63","224.15","43340100","43340100","-1.12","-0.494","227.5","August 31, 18","-0.00494"
"2018-09-04","228.41","229.18","226.63","228.36","224.87","27390100","27390100","0.05","0.022","228.05667","September 04, 18","0.00022"
"2018-09-05","228.99","229.67","225.1","226.87","223.4","33333000","33333000","2.12","0.926","227.21333","September 05, 18","0.00926"
"2018-09-06","226.23","227.35","221.3","223.1","219.69","34290000","34290000","3.13","1.384","223.91667","September 06, 18","0.01384"
"2018-09-07","221.85","225.37","220.71","221.3","217.92","37619800","37619800","0.55","0.248","222.46","September 07, 18","0.00248"
"2018-09-10","220.95","221.85","216.47","218.33","214.99","39516500","39516500","2.62","1.186","218.88333","September 10, 18","0.01186"
"2018-09-11","218.01","224.3","216.56","223.85","220.43","35749000","35749000","-5.84","-2.679","221.57","September 11, 18","-0.02679"
"2018-09-12","224.94","225.0","219.84","221.07","217.69","49278700","49278700","3.87","1.72","221.97","September 12, 18","0.0172"
"2018-09-13","223.52","228.35","222.57","226.41","222.95","41706400","41706400","-2.89","-1.293","225.77667","September 13, 18","-0.01293"
"2018-09-14","225.75","226.84","222.52","223.84","220.42","31999300","31999300","1.91","0.846","224.4","September 14, 18","0.00846"
"2018-09-17","222.15","222.95","217.27","217.88","214.55","37195100","37195100","4.27","1.922","219.36667","September 17, 18","0.01922"
"2018-09-18","217.79","221.85","217.12","218.24","214.91","31571700","31571700","-0.45","-0.207","219.07","September 18, 18","-0.00207"
"2018-09-19","218.5","219.62","215.3","218.37","215.03","27123800","27123800","0.13","0.059","217.76333","September 19, 18","0.00059"
"2018-09-20","220.24","222.28","219.15","220.03","216.67","26608800","26608800","0.21","0.095","220.48667","September 20, 18","0.00095"
"2018-09-21","220.78","221.36","217.29","217.66","214.33","96246700","96246700","3.12","1.413","218.77","September 21, 18","0.01413"
"2018-09-24","216.82","221.26","216.63","220.79","217.42","27693400","27693400","-3.97","-1.831","219.56","September 24, 18","-0.01831"
"2018-09-25","219.75","222.82","219.7","222.19","218.79","24554400","24554400","-2.44","-1.11","221.57","September 25, 18","-0.0111"
"2018-09-26","221.0","223.75","219.76","220.42","217.05","23984700","23984700","0.58","0.262","221.31","September 26, 18","0.00262"
"2018-09-27","223.82","226.44","223.54","224.95","221.51","30181200","30181200","-1.13","-0.505","224.97667","September 27, 18","-0.00505"
"2018-09-28","224.79","225.84","224.02","225.74","222.29","22929400","22929400","-0.95","-0.423","225.2","September 28, 18","-0.00423"
"2018-10-01","227.95","229.42","226.35","227.26","223.79","23600800","23600800","0.69","0.303","227.67667","October 01, 18","0.00303"
"2018-10-02","227.25","230.0","226.63","229.28","225.78","24788200","24788200","-2.03","-0.893","228.63667","October 02, 18","-0.00893"
"2018-10-03","230.05","233.47","229.78","232.07","228.52","28654800","28654800","-2.02","-0.878","231.77333","October 03, 18","-0.00878"
"2018-10-04","230.78","232.35","226.73","227.99","224.51","32042000","32042000","2.79","1.209","229.02333","October 04, 18","0.01209"
"2018-10-05","227.96","228.41","220.58","224.29","220.86","33580500","33580500","3.67","1.61","224.42667","October 05, 18","0.0161"
"2018-10-08","222.21","224.8","220.2","223.77","220.35","29663900","29663900","-1.56","-0.702","222.92333","October 08, 18","-0.00702"
"2018-10-09","223.64","227.27","222.25","226.87","223.4","26891000","26891000","-3.23","-1.444","225.46333","October 09, 18","-0.01444"
"2018-10-10","225.46","226.35","216.05","216.36","213.05","41990600","41990600","9.1","4.036","219.58667","October 10, 18","0.04036"
"2018-10-11","214.52","219.5","212.32","214.45","211.17","53124400","53124400","0.07","0.033","215.42333","October 11, 18","0.00033"
"2018-10-12","220.42","222.88","216.84","222.11","218.72","40337900","40337900","-1.69","-0.767","220.61","October 12, 18","-0.00767"
"2018-10-15","221.16","221.83","217.27","217.36","214.04","30791000","30791000","3.8","1.718","218.82","October 15, 18","0.01718"
"2018-10-16","218.93","222.99","216.76","222.15","218.76","29184000","29184000","-3.22","-1.471","220.63333","October 16, 18","-0.01471"
"2018-10-17","222.3","222.64","219.34","221.19","217.81","22885400","22885400","1.11","0.499","221.05667","October 17, 18","0.00499"
"2018-10-18","217.86","219.74","213.0","216.02","212.72","32581300","32581300","1.84","0.845","216.25333","October 18, 18","0.00845"
"2018-10-19","218.06","221.26","217.43","219.31","215.96","33078700","33078700","-1.25","-0.573","219.33333","October 19, 18","-0.00573"
"2018-10-22","219.79","223.36","218.94","220.65","217.28","28792100","28792100","-0.86","-0.391","220.98333","October 22, 18","-0.00391"
"2018-10-23","215.83","223.25","214.7","222.73","219.33","38767800","38767800","-6.9","-3.197","220.22667","October 23, 18","-0.03197"
"2018-10-24","222.6","224.23","214.54","215.09","211.8","40925500","40925500","7.51","3.374","217.95333","October 24, 18","0.03374"
"2018-10-25","217.71","221.38","216.75","219.8","216.44","29855800","29855800","-2.09","-0.96","219.31","October 25, 18","-0.0096"
"2018-10-26","215.9","220.19","212.67","216.3","212.99","47258400","47258400","-0.4","-0.185","216.38667","October 26, 18","-0.00185"
"2018-10-29","219.19","219.69","206.09","212.24","209.0","45935500","45935500","6.95","3.171","212.67333","October 29, 18","0.03171"
"2018-10-30","211.15","215.18","209.27","213.3","210.04","36660000","36660000","-2.15","-1.018","212.58333","October 30, 18","-0.01018"
"2018-10-31","216.88","220.45","216.62","218.86","215.52","38358900","38358900","-1.98","-0.913","218.64333","October 31, 18","-0.00913"
"2018-11-01","219.05","222.36","216.81","222.22","218.82","58323200","58323200","-3.17","-1.447","220.46333","November 01, 18","-0.01447"
"2018-11-02","209.55","213.65","205.43","207.48","204.31","91328700","91328700","2.07","0.988","208.85333","November 02, 18","0.00988"
"2018-11-05","204.3","204.39","198.17","201.59","198.51","66163700","66163700","2.71","1.326","201.38333","November 05, 18","0.01326"
"2018-11-06","201.92","204.72","201.69","203.77","200.66","31882900","31882900","-1.85","-0.916","203.39333","November 06, 18","-0.00916"
"2018-11-07","205.97","210.06","204.13","209.95","206.74","33424400","33424400","-3.98","-1.932","208.04667","November 07, 18","-0.01932"
"2018-11-08","209.98","210.12","206.75","208.49","206.02","25362600","25362600","1.49","0.71","208.45333","November 08, 18","0.0071"
"2018-11-09","205.55","206.01","202.25","204.47","202.05","34365800","34365800","1.08","0.525","204.24333","November 09, 18","0.00525"
"2018-11-12","199.0","199.85","193.79","194.17","191.87","51135500","51135500","4.83","2.427","195.93667","November 12, 18","0.02427"
"2018-11-13","191.63","197.18","191.45","192.23","189.95","46882900","46882900","-0.6","-0.313","193.62","November 13, 18","-0.00313"
"2018-11-14","193.9","194.48","185.93","186.8","184.59","60801000","60801000","7.1","3.662","189.07","November 14, 18","0.03662"
"2018-11-15","188.39","191.97","186.9","191.41","189.14","46478800","46478800","-3.02","-1.603","190.09333","November 15, 18","-0.01603"
"2018-11-16","190.5","194.97","189.46","193.53","191.24","36928300","36928300","-3.03","-1.591","192.65333","November 16, 18","-0.01591"
"2018-11-19","190.0","190.7","184.99","185.86","183.66","41925300","41925300","4.14","2.179","187.18333","November 19, 18","0.02179"
"2018-11-20","178.37","181.47","175.51","176.98","174.88","67825200","67825200","1.39","0.779","177.98667","November 20, 18","0.00779"
"2018-11-21","179.73","180.27","176.55","176.78","174.69","31124200","31124200","2.95","1.641","177.86667","November 21, 18","0.01641"
"2018-11-23","174.94","176.6","172.1","172.29","170.25","23624000","23624000","2.65","1.515","173.66333","November 23, 18","0.01515"
"2018-11-26","174.24","174.95","170.26","174.62","172.55","44998500","44998500","-0.38","-0.218","173.27667","November 26, 18","-0.00218"
"2018-11-27","171.51","174.77","170.88","174.24","172.18","41387400","41387400","-2.73","-1.592","173.29667","November 27, 18","-0.01592"
"2018-11-28","176.73","181.29","174.93","180.94","178.8","46062500","46062500","-4.21","-2.382","179.05333","November 28, 18","-0.02382"
"2018-11-29","182.66","182.8","177.7","179.55","177.42","41770000","41770000","3.11","1.703","180.01667","November 29, 18","0.01703"
"2018-11-30","180.29","180.33","177.03","178.58","176.46","39531500","39531500","1.71","0.948","178.64667","November 30, 18","0.00948"
"2018-12-03","184.46","184.94","181.21","184.82","182.63","40802500","40802500","-0.36","-0.195","183.65667","December 03, 18","-0.00195"
"2018-12-04","180.95","182.39","176.27","176.69","174.6","41344300","41344300","4.26","2.354","178.45","December 04, 18","0.02354"
"2018-12-06","171.76","174.78","170.42","174.72","172.65","43098400","43098400","-2.96","-1.723","173.30667","December 06, 18","-0.01723"
"2018-12-07","173.49","174.49","168.3","168.49","166.49","42281600","42281600","5.0","2.882","170.42667","December 07, 18","0.02882"
"2018-12-10","165.0","170.09","163.33","169.6","167.59","62026000","62026000","-4.6","-2.788","167.67333","December 10, 18","-0.02788"
"2018-12-11","171.66","171.79","167.0","168.63","166.63","47281700","47281700","3.03","1.765","169.14","December 11, 18","0.01765"
"2018-12-12","170.4","171.92","169.02","169.1","167.1","35627700","35627700","1.3","0.763","170.01333","December 12, 18","0.00763"
"2018-12-13","170.49","172.57","169.55","170.95","168.93","31898600","31898600","-0.46","-0.27","171.02333","December 13, 18","-0.0027"
"2018-12-14","169.0","169.08","165.28","165.48","163.52","40703700","40703700","3.52","2.083","166.61333","December 14, 18","0.02083"
"2018-12-17","165.45","168.35","162.73","163.94","162.0","44287900","44287900","1.51","0.913","165.00667","December 17, 18","0.00913"
"2018-12-18","165.38","167.53","164.39","166.07","164.1","33841500","33841500","-0.69","-0.417","165.99667","December 18, 18","-0.00417"
"2018-12-19","166.0","167.45","159.09","160.89","158.98","49047300","49047300","5.11","3.078","162.47667","December 19, 18","0.03078"
"2018-12-20","160.4","162.11","155.3","156.83","154.97","64773000","64773000","3.57","2.226","158.08","December 20, 18","0.02226"
"2018-12-21","156.86","158.16","149.63","150.73","148.94","95744600","95744600","6.13","3.908","152.84","December 21, 18","0.03908"
"2018-12-24","148.15","151.55","146.59","146.83","145.09","37169200","37169200","1.32","0.891","148.32333","December 24, 18","0.00891"
"2018-12-26","148.3","157.23","146.72","157.17","155.31","58582500","58582500","-8.87","-5.981","153.70667","December 26, 18","-0.05981"
"2018-12-27","155.84","156.77","150.07","156.15","154.3","53117100","53117100","-0.31","-0.199","154.33","December 27, 18","-0.00199"
"2018-12-28","157.5","158.52","154.55","156.23","154.38","42291400","42291400","1.27","0.806","156.43333","December 28, 18","0.00806"
"2018-12-31","158.53","159.36","156.48","157.74","155.87","35003500","35003500","0.79","0.498","157.86","December 31, 18","0.00498"
"2019-01-02","154.89","158.85","154.23","157.92","156.05","37039700","37039700","-3.03","-1.956","157.0","January 02, 19","-0.01956"
"2019-01-03","143.98","145.72","142.0","142.19","140.51","91312200","91312200","1.79","1.243","143.30333","January 03, 19","0.01243"
"2019-01-04","144.53","148.55","143.8","148.26","146.5","58607100","58607100","-3.73","-2.581","146.87","January 04, 19","-0.02581"
"2019-01-07","148.7","148.83","145.9","147.93","146.18","54777800","54777800","0.77","0.518","147.55333","January 07, 19","0.00518"
"2019-01-08","149.56","151.82","148.52","150.75","148.96","41025300","41025300","-1.19","-0.796","150.36333","January 08, 19","-0.00796"
"2019-01-09","151.29","154.53","149.63","153.31","151.49","45099100","45099100","-2.02","-1.335","152.49","January 09, 19","-0.01335"
"2019-01-10","152.5","153.97","150.86","153.8","151.98","35780700","35780700","-1.3","-0.852","152.87667","January 10, 19","-0.00852"
"2019-01-11","152.88","153.7","151.51","152.29","150.49","27023200","27023200","0.59","0.386","152.5","January 11, 19","0.00386"
"2019-01-14","150.85","151.27","149.22","150.0","148.22","32439200","32439200","0.85","0.563","150.16333","January 14, 19","0.00563"
"2019-01-15","150.27","153.39","150.05","153.07","151.26","28710900","28710900","-2.8","-1.863","152.17","January 15, 19","-0.01863"
"2019-01-16","153.08","155.88","153.0","154.94","153.1","30569700","30569700","-1.86","-1.215","154.60667","January 16, 19","-0.01215"
"2019-01-17","154.2","157.66","153.26","155.86","154.01","29821200","29821200","-1.66","-1.077","155.59333","January 17, 19","-0.01077"
"2019-01-18","157.5","157.88","155.98","156.82","154.96","33751000","33751000","0.68","0.432","156.89333","January 18, 19","0.00432"
"2019-01-22","156.41","156.73","152.62","153.3","151.48","30394000","30394000","3.11","1.988","154.21667","January 22, 19","0.01988"
"2019-01-23","154.15","155.14","151.7","153.92","152.1","23130600","23130600","0.23","0.149","153.58667","January 23, 19","0.00149"
"2019-01-24","154.11","154.48","151.74","152.7","150.89","25441500","25441500","1.41","0.915","152.97333","January 24, 19","0.00915"
"2019-01-25","155.48","158.13","154.32","157.76","155.89","33535500","33535500","-2.28","-1.466","156.73667","January 25, 19","-0.01466"
"2019-01-28","155.79","156.33","153.66","156.3","154.45","26192100","26192100","-0.51","-0.327","155.43","January 28, 19","-0.00327"
"2019-01-29","156.25","158.13","154.11","154.68","152.85","41587200","41587200","1.57","1.005","155.64","January 29, 19","0.01005"
"2019-01-30","163.25","166.15","160.23","165.25","163.29","61109800","61109800","-2.0","-1.225","163.87667","January 30, 19","-0.01225"
"2019-01-31","166.11","169.0","164.56","166.44","164.47","40739600","40739600","-0.33","-0.199","166.66667","January 31, 19","-0.00199"
"2019-02-01","166.96","168.98","165.93","166.52","164.55","32668100","32668100","0.44","0.264","167.14333","February 01, 19","0.00264"
"2019-02-04","167.41","171.66","167.28","171.25","169.22","31495500","31495500","-3.84","-2.294","170.06333","February 04, 19","-0.02294"
"2019-02-05","172.86","175.08","172.35","174.18","172.12","36101600","36101600","-1.32","-0.764","173.87","February 05, 19","-0.00764"
"2019-02-06","174.65","175.57","172.85","174.24","172.18","28239600","28239600","0.41","0.235","174.22","February 06, 19","0.00235"
"2019-02-07","172.4","173.94","170.34","170.94","168.92","31741700","31741700","1.46","0.847","171.74","February 07, 19","0.00847"
"2019-02-08","168.99","170.66","168.42","170.41","169.11","23820000","23820000","-1.42","-0.84","169.83","February 08, 19","-0.0084"
"2019-02-11","171.05","171.21","169.25","169.43","168.14","20993400","20993400","1.62","0.947","169.96333","February 11, 19","0.00947"
"2019-02-12","170.1","171.0","169.7","170.89","169.59","22283500","22283500","-0.79","-0.464","170.53","February 12, 19","-0.00464"
"2019-02-13","171.39","172.48","169.92","170.18","168.89","22490200","22490200","1.21","0.706","170.86","February 13, 19","0.00706"
"2019-02-14","169.71","171.26","169.38","170.8","169.5","21835700","21835700","-1.09","-0.642","170.48","February 14, 19","-0.00642"
"2019-02-15","171.25","171.7","169.75","170.42","169.12","24626800","24626800","0.83","0.485","170.62333","February 15, 19","0.00485"
"2019-02-19","169.71","171.44","169.49","170.93","169.63","18972800","18972800","-1.22","-0.719","170.62","February 19, 19","-0.00719"
"2019-02-20","171.19","173.32","170.99","172.03","170.72","26114400","26114400","-0.84","-0.491","172.11333","February 20, 19","-0.00491"
"2019-02-21","171.8","172.37","170.3","171.06","169.76","17249700","17249700","0.74","0.431","171.24333","February 21, 19","0.00431"
"2019-02-22","171.58","173.0","171.38","172.97","171.65","18913200","18913200","-1.39","-0.81","172.45","February 22, 19","-0.0081"
"2019-02-25","174.16","175.87","173.95","174.23","172.9","21873400","21873400","-0.07","-0.04","174.68333","February 25, 19","-0.0004"
"2019-02-26","173.71","175.3","173.17","174.33","173.0","17070200","17070200","-0.62","-0.357","174.26667","February 26, 19","-0.00357"
"2019-02-27","173.21","175.0","172.73","174.87","173.54","27835400","27835400","-1.66","-0.958","174.2","February 27, 19","-0.00958"
"2019-02-28","174.32","174.91","172.92","173.15","171.83","28215400","28215400","1.17","0.671","173.66","February 28, 19","0.00671"
"2019-03-01","174.28","175.15","172.89","174.97","173.64","25886200","25886200","-0.69","-0.396","174.33667","March 01, 19","-0.00396"
"2019-03-04","175.69","177.75","173.97","175.85","174.51","27436200","27436200","-0.16","-0.091","175.85667","March 04, 19","-0.00091"
"2019-03-05","175.94","176.0","174.54","175.53","174.19","19737400","19737400","0.41","0.233","175.35667","March 05, 19","0.00233"
"2019-03-06","174.67","175.49","173.94","174.52","173.19","20810400","20810400","0.15","0.086","174.65","March 06, 19","0.00086"
"2019-03-07","173.87","174.44","172.02","172.5","171.19","24796400","24796400","1.37","0.788","172.98667","March 07, 19","0.00788"
"2019-03-08","170.32","173.07","169.5","172.91","171.59","23999400","23999400","-2.59","-1.521","171.82667","March 08, 19","-0.01521"
"2019-03-11","175.49","179.12","175.35","178.9","177.54","32011000","32011000","-3.41","-1.943","177.79","March 11, 19","-0.01943"
"2019-03-12","180.0","182.67","179.37","180.91","179.53","32467600","32467600","-0.91","-0.506","180.98333","March 12, 19","-0.00506"
"2019-03-13","182.25","183.3","180.92","181.71","180.33","31032500","31032500","0.54","0.296","181.97667","March 13, 19","0.00296"
"2019-03-14","183.9","184.1","182.56","183.73","182.33","23579500","23579500","0.17","0.092","183.46333","March 14, 19","0.00092"
"2019-03-15","184.85","187.33","183.74","186.12","184.7","39042900","39042900","-1.27","-0.687","185.73","March 15, 19","-0.00687"
"2019-03-18","185.8","188.39","185.79","188.02","186.59","26219800","26219800","-2.22","-1.195","187.4","March 18, 19","-0.01195"
"2019-03-19","188.35","188.99","185.92","186.53","185.11","31646400","31646400","1.82","0.966","187.14667","March 19, 19","0.00966"
"2019-03-20","186.23","189.49","184.73","188.16","186.73","31035200","31035200","-1.93","-1.036","187.46","March 20, 19","-0.01036"
"2019-03-21","190.02","196.33","189.81","195.09","193.61","51034200","51034200","-5.07","-2.668","193.74333","March 21, 19","-0.02668"
"2019-03-22","195.34","197.69","190.78","191.05","189.6","42407700","42407700","4.29","2.196","193.17333","March 22, 19","0.02196"
"2019-03-25","191.51","191.98","186.6","188.74","187.3","43845300","43845300","2.77","1.446","189.10667","March 25, 19","0.01446"
"2019-03-26","191.66","192.88","184.58","186.79","185.37","49800500","49800500","4.87","2.541","188.08333","March 26, 19","0.02541"
"2019-03-27","188.75","189.76","186.55","188.47","187.04","29848400","29848400","0.28","0.148","188.26","March 27, 19","0.00148"
"2019-03-28","188.95","189.56","187.53","188.72","187.28","20780400","20780400","0.23","0.122","188.60333","March 28, 19","0.00122"
"2019-03-29","189.83","190.08","188.54","189.95","188.51","23564000","23564000","-0.12","-0.063","189.52333","March 29, 19","-0.00063"
"2019-04-01","191.64","191.68","188.38","191.24","189.79","27862000","27862000","0.4","0.209","190.43333","April 01, 19","0.00209"
"2019-04-02","191.09","194.46","191.05","194.02","192.54","22765700","22765700","-2.93","-1.533","193.17667","April 02, 19","-0.01533"
"2019-04-03","193.25","196.5","193.15","195.35","193.86","23271800","23271800","-2.1","-1.087","195.0","April 03, 19","-0.01087"
"2019-04-04","194.79","196.37","193.14","195.69","194.2","19114300","19114300","-0.9","-0.462","195.06667","April 04, 19","-0.00462"
"2019-04-05","196.45","197.1","195.93","197.0","195.5","18526600","18526600","-0.55","-0.28","196.67667","April 05, 19","-0.0028"
"2019-04-08","196.42","200.23","196.34","200.1","198.58","25881700","25881700","-3.68","-1.874","198.89","April 08, 19","-0.01874"
"2019-04-09","200.32","202.85","199.23","199.5","197.98","35768200","35768200","0.82","0.409","200.52667","April 09, 19","0.00409"
"2019-04-10","198.68","200.74","198.18","200.62","199.09","21695300","21695300","-1.94","-0.976","199.84667","April 10, 19","-0.00976"
"2019-04-11","200.85","201.0","198.44","198.95","197.44","20900800","20900800","1.9","0.946","199.46333","April 11, 19","0.00946"
"2019-04-12","199.2","200.14","196.21","198.87","197.36","27760700","27760700","0.33","0.166","198.40667","April 12, 19","0.00166"
"2019-04-15","198.58","199.85","198.01","199.23","197.71","17536600","17536600","-0.65","-0.327","199.03","April 15, 19","-0.00327"
"2019-04-16","199.46","201.37","198.56","199.25","197.73","25696400","25696400","0.21","0.105","199.72667","April 16, 19","0.00105"
"2019-04-17","199.54","203.38","198.61","203.13","201.58","28906800","28906800","-3.59","-1.799","201.70667","April 17, 19","-0.01799"
"2019-04-18","203.12","204.15","202.52","203.86","202.31","24195800","24195800","-0.74","-0.364","203.51","April 18, 19","-0.00364"
"2019-04-22","202.83","204.94","202.34","204.53","202.97","19439500","19439500","-1.7","-0.838","203.93667","April 22, 19","-0.00838"
"2019-04-23","204.43","207.75","203.9","207.48","205.9","23323000","23323000","-3.05","-1.492","206.37667","April 23, 19","-0.01492"
"2019-04-24","207.36","208.48","207.05","207.16","205.58","17540600","17540600","0.2","0.096","207.56333","April 24, 19","0.00096"
"2019-04-25","206.83","207.76","205.12","205.28","203.72","18543200","18543200","1.55","0.749","206.05333","April 25, 19","0.00749"
"2019-04-26","204.9","205.0","202.12","204.3","202.75","18649100","18649100","0.6","0.293","203.80667","April 26, 19","0.00293"
"2019-04-29","204.4","205.97","203.86","204.61","203.05","22204700","22204700","-0.21","-0.103","204.81333","April 29, 19","-0.00103"
"2019-04-30","203.06","203.4","199.11","200.67","199.14","46534900","46534900","2.39","1.177","201.06","April 30, 19","0.01177"
"2019-05-01","209.88","215.31","209.23","210.52","208.92","64827300","64827300","-0.64","-0.305","211.68667","May 01, 19","-0.00305"
"2019-05-02","209.84","212.65","208.13","209.15","207.56","31996300","31996300","0.69","0.329","209.97667","May 02, 19","0.00329"
"2019-05-03","210.89","211.84","210.23","211.75","210.14","20892400","20892400","-0.86","-0.408","211.27333","May 03, 19","-0.00408"
"2019-05-06","204.29","208.84","203.5","208.48","206.89","32443100","32443100","-4.19","-2.051","206.94","May 06, 19","-0.02051"
"2019-05-07","205.88","207.42","200.83","202.86","201.32","38763700","38763700","3.02","1.467","203.70333","May 07, 19","0.01467"
"2019-05-08","201.9","205.34","201.75","202.9","201.36","26339500","26339500","-1.0","-0.495","203.33","May 08, 19","-0.00495"
"2019-05-09","200.4","201.68","196.66","200.72","199.19","34908600","34908600","-0.32","-0.16","199.68667","May 09, 19","-0.0016"
"2019-05-10","197.42","198.85","192.77","197.18","196.43","41208700","41208700","0.24","0.122","196.26667","May 10, 19","0.00122"
"2019-05-13","187.71","189.48","182.85","185.72","185.02","57430600","57430600","1.99","1.06","186.01667","May 13, 19","0.0106"
"2019-05-14","186.41","189.7","185.41","188.66","187.95","36529700","36529700","-2.25","-1.207","187.92333","May 14, 19","-0.01207"
"2019-05-15","186.27","191.75","186.02","190.92","190.2","26544700","26544700","-4.65","-2.496","189.56333","May 15, 19","-0.02496"
"2019-05-16","189.91","192.47","188.84","190.08","189.36","33031400","33031400","-0.17","-0.09","190.46333","May 16, 19","-0.0009"
"2019-05-17","186.93","190.9","186.76","189.0","188.28","32879100","32879100","-2.07","-1.107","188.88667","May 17, 19","-0.01107"
"2019-05-20","183.52","184.35","180.28","183.09","182.4","38612300","38612300","0.43","0.234","182.57333","May 20, 19","0.00234"
"2019-05-21","185.22","188.0","184.7","186.6","185.89","28364800","28364800","-1.38","-0.745","186.43333","May 21, 19","-0.00745"
"2019-05-22","184.66","185.71","182.55","182.78","182.09","29748600","29748600","1.88","1.018","183.68","May 22, 19","0.01018"
"2019-05-23","179.8","180.54","177.81","179.66","178.98","36529700","36529700","0.14","0.078","179.33667","May 23, 19","0.00078"
"2019-05-24","180.2","182.14","178.62","178.97","178.29","23714700","23714700","1.23","0.683","179.91","May 24, 19","0.00683"
"2019-05-28","178.92","180.59","177.91","178.23","177.56","27948200","27948200","0.69","0.386","178.91","May 28, 19","0.00386"
"2019-05-29","176.42","179.35","176.0","177.38","176.71","28481200","28481200","-0.96","-0.544","177.57667","May 29, 19","-0.00544"
"2019-05-30","177.95","179.23","176.67","178.3","177.63","21218400","21218400","-0.35","-0.197","178.06667","May 30, 19","-0.00197"
"2019-05-31","176.23","177.99","174.99","175.07","174.41","27043600","27043600","1.16","0.658","176.01667","May 31, 19","0.00658"
"2019-06-03","175.6","177.92","170.27","173.3","172.64","40396100","40396100","2.3","1.31","173.83","June 03, 19","0.0131"
"2019-06-04","175.44","179.83","174.52","179.64","178.96","30968000","30968000","-4.2","-2.394","177.99667","June 04, 19","-0.02394"
"2019-06-05","184.28","184.99","181.14","182.54","181.85","29773400","29773400","1.74","0.944","182.89","June 05, 19","0.00944"
"2019-06-06","183.08","185.47","182.15","185.22","184.52","22526300","22526300","-2.14","-1.169","184.28","June 06, 19","-0.01169"
"2019-06-07","186.51","191.92","185.77","190.15","189.43","30684400","30684400","-3.64","-1.952","189.28","June 07, 19","-0.01952"
"2019-06-10","191.81","195.37","191.62","192.58","191.85","26220900","26220900","-0.77","-0.401","193.19","June 10, 19","-0.00401"
"2019-06-11","194.86","196.0","193.6","194.81","194.07","26932900","26932900","0.05","0.026","194.80333","June 11, 19","0.00026"
"2019-06-12","193.95","195.97","193.39","194.19","193.45","18253200","18253200","-0.24","-0.124","194.51667","June 12, 19","-0.00124"
"2019-06-13","194.7","196.79","193.6","194.15","193.42","21674600","21674600","0.55","0.282","194.84667","June 13, 19","0.00282"
"2019-06-14","191.55","193.59","190.3","192.74","192.01","18761500","18761500","-1.19","-0.621","192.21","June 14, 19","-0.00621"
"2019-06-17","192.9","194.96","192.17","193.89","193.16","14669100","14669100","-0.99","-0.513","193.67333","June 17, 19","-0.00513"
"2019-06-18","196.05","200.29","195.21","198.45","197.7","26551000","26551000","-2.4","-1.224","197.98333","June 18, 19","-0.01224"
"2019-06-19","199.68","199.88","197.31","197.87","197.12","21124200","21124200","1.81","0.906","198.35333","June 19, 19","0.00906"
"2019-06-20","200.37","200.61","198.03","199.46","198.71","21514000","21514000","0.91","0.454","199.36667","June 20, 19","0.00454"
"2019-06-21","198.8","200.85","198.15","198.78","198.03","47800600","47800600","0.02","0.01","199.26","June 21, 19","0.0001"
"2019-06-24","198.54","200.16","198.17","198.58","197.83","18220400","18220400","-0.04","-0.02","198.97","June 24, 19","-0.0002"
"2019-06-25","198.43","199.26","195.29","195.57","194.83","21070300","21070300","2.86","1.441","196.70667","June 25, 19","0.01441"
"2019-06-26","197.77","200.99","197.35","199.8","199.04","26067500","26067500","-2.03","-1.026","199.38","June 26, 19","-0.01026"
"2019-06-27","200.29","201.57","199.57","199.74","198.98","20899700","20899700","0.55","0.275","200.29333","June 27, 19","0.00275"
"2019-06-28","198.68","199.5","197.05","197.92","197.17","31110600","31110600","0.76","0.383","198.15667","June 28, 19","0.00383"
"2019-07-01","203.17","204.49","200.65","201.55","200.79","27316700","27316700","1.62","0.797","202.23","July 01, 19","0.00797"
"2019-07-02","201.41","203.13","201.36","202.73","201.96","16935200","16935200","-1.32","-0.655","202.40667","July 02, 19","-0.00655"
"2019-07-03","203.28","204.44","202.69","204.41","203.64","11362000","11362000","-1.13","-0.556","203.84667","July 03, 19","-0.00556"
"2019-07-05","203.35","205.08","202.9","204.23","203.46","17265500","17265500","-0.88","-0.433","204.07","July 05, 19","-0.00433"
"2019-07-08","200.81","201.4","198.41","200.02","199.26","25338600","25338600","0.79","0.393","199.94333","July 08, 19","0.00393"
"2019-07-09","199.2","201.51","198.81","201.24","200.48","20578000","20578000","-2.04","-1.024","200.52","July 09, 19","-0.01024"
